<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.10.02	1.32657	1.32680	1.31512	1.31524	107677	101611319000	9
2015.10.05	1.31478	1.31750	1.30641	1.30848	160553	163823276000	9
2015.10.06	1.30805	1.31338	1.30252	1.30322	133131	133744479000	9
2015.10.07	1.30310	1.30714	1.29716	1.30545	141705	142968669000	9
2015.10.08	1.30551	1.30738	1.29787	1.30143	141097	139828518000	8
2015.10.09	1.30143	1.30214	1.29007	1.29431	136091	138366921000	9
2015.10.12	1.29543	1.30106	1.29011	1.29970	106967	104116524000	4
2015.10.13	1.29965	1.30800	1.29561	1.30353	124963	128210486000	9
2015.10.14	1.30356	1.30358	1.29111	1.29340	143155	144745767000	9
2015.10.15	1.29340	1.29481	1.28314	1.28628	113708	113875086000	9
2015.10.16	1.28576	1.29390	1.28518	1.29160	105394	101706784000	9
2015.10.19	1.29041	1.30279	1.28978	1.30205	94719	93940101000	9
2015.10.20	1.30184	1.30469	1.29351	1.29765	111312	110242252000	9
2015.10.21	1.29788	1.31418	1.29681	1.31396	111731	107508793000	9
2015.10.22	1.31380	1.31592	1.30835	1.30886	132631	133316195000	9
2015.10.23	1.30903	1.31976	1.30393	1.31660	140192	141637593000	9
2015.10.26	1.31661	1.31836	1.31208	1.31585	119825	122247100000	0
2015.10.27	1.31588	1.32721	1.31548	1.32644	135813	130723236000	0
2015.10.28	1.32643	1.32794	1.30898	1.31961	143787	137628205000	0
2015.10.29	1.31942	1.32376	1.31326	1.31646	134631	145574947000	0
2015.10.30	1.31646	1.31924	1.30552	1.30741	128162	134510249000	9
2015.11.02	1.30697	1.31161	1.30633	1.30927	111541	123681112000	9
2015.11.03	1.30931	1.31647	1.30377	1.30585	139406	147349054000	0
2015.11.04	1.30580	1.31915	1.30447	1.31488	139973	147956766000	0
2015.11.05	1.31451	1.31861	1.31404	1.31672	154899	165727184000	0
2015.11.06	1.31662	1.33173	1.31568	1.33034	140614	142975721000	0
2015.11.09	1.32935	1.33097	1.32453	1.32864	130364	132372465000	6
2015.11.10	1.32775	1.32968	1.32445	1.32742	126616	132864631000	7
2015.11.11	1.32708	1.32834	1.32318	1.32623	124257	124444387000	0
2015.11.12	1.32608	1.33405	1.32239	1.32889	148826	156660621000	9
2015.11.13	1.32810	1.33488	1.32666	1.33243	124307	129626599000	0
2015.11.16	1.32985	1.33703	1.32897	1.33278	136081	147162764000	9
2015.11.17	1.33297	1.33436	1.32968	1.33211	142422	155601824000	0
2015.11.18	1.33177	1.33684	1.32978	1.33018	123668	130380945000	0
2015.11.19	1.33015	1.33133	1.32463	1.32821	140323	146468438000	9
2015.11.20	1.32827	1.33555	1.32700	1.33477	138260	136439061000	9
2015.11.23	1.33263	1.34355	1.33263	1.33646	148267	140146852000	9
2015.11.24	1.33641	1.33770	1.32839	1.33034	144053	142287024000	0
2015.11.25	1.33071	1.33387	1.32796	1.32891	142594	144281615000	9
