<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.12	16:00:00	1.25887	1.25915	1.25766	1.25897	3825	0	0
2021.11.12	17:00:00	1.25898	1.25900	1.25468	1.25718	5631	0	0
2021.11.12	18:00:00	1.25718	1.25768	1.25552	1.25601	3578	0	0
2021.11.12	19:00:00	1.25601	1.25676	1.25563	1.25591	2005	0	0
2021.11.12	20:00:00	1.25591	1.25610	1.25546	1.25553	1472	0	0
2021.11.12	21:00:00	1.25553	1.25574	1.25458	1.25539	2316	0	0
2021.11.12	22:00:00	1.25539	1.25539	1.25413	1.25455	952	0	0
2021.11.12	23:00:00	1.25453	1.25524	1.25413	1.25487	531	0	5
2021.11.15	00:00:00	1.25351	1.25509	1.25351	1.25449	536	0	31
2021.11.15	01:00:00	1.25442	1.25504	1.25406	1.25452	1157	0	7
2021.11.15	02:00:00	1.25454	1.25557	1.25441	1.25501	961	0	1
2021.11.15	03:00:00	1.25500	1.25548	1.25440	1.25440	2036	0	0
2021.11.15	04:00:00	1.25440	1.25441	1.25347	1.25364	1400	0	0
2021.11.15	05:00:00	1.25364	1.25387	1.25347	1.25355	909	0	1
2021.11.15	06:00:00	1.25355	1.25393	1.25336	1.25367	651	0	2
2021.11.15	07:00:00	1.25368	1.25377	1.25285	1.25305	753	0	0
2021.11.15	08:00:00	1.25304	1.25363	1.25290	1.25347	921	0	0
2021.11.15	09:00:00	1.25347	1.25353	1.25245	1.25262	1376	0	0
2021.11.15	10:00:00	1.25262	1.25379	1.25262	1.25301	2627	0	0
2021.11.15	11:00:00	1.25301	1.25361	1.25247	1.25294	2484	0	0
2021.11.15	12:00:00	1.25295	1.25331	1.25214	1.25230	1882	0	0
2021.11.15	13:00:00	1.25232	1.25294	1.25208	1.25248	2023	0	0
2021.11.15	14:00:00	1.25248	1.25311	1.25214	1.25305	1486	0	0
2021.11.15	15:00:00	1.25305	1.25321	1.25218	1.25284	2078	0	0
2021.11.15	16:00:00	1.25284	1.25314	1.25076	1.25234	3938	0	0
2021.11.15	17:00:00	1.25233	1.25239	1.25014	1.25227	4976	0	0
2021.11.15	18:00:00	1.25227	1.25274	1.25131	1.25154	3819	0	0
2021.11.15	19:00:00	1.25151	1.25335	1.25151	1.25241	2862	0	0
2021.11.15	20:00:00	1.25244	1.25248	1.25101	1.25150	2391	0	0
2021.11.15	21:00:00	1.25142	1.25142	1.25046	1.25117	2082	0	0
2021.11.15	22:00:00	1.25117	1.25209	1.25046	1.25157	2643	0	0
2021.11.15	23:00:00	1.25157	1.25198	1.25084	1.25118	1346	0	5
2021.11.16	00:00:00	1.25093	1.25175	1.25050	1.25091	863	0	16
2021.11.16	01:00:00	1.25087	1.25150	1.25055	1.25148	735	0	9
2021.11.16	02:00:00	1.25149	1.25174	1.25076	1.25113	1018	0	0
2021.11.16	03:00:00	1.25116	1.25149	1.24925	1.24959	2040	0	0
2021.11.16	04:00:00	1.24960	1.25026	1.24933	1.25013	1982	0	0
2021.11.16	05:00:00	1.25014	1.25028	1.24956	1.25019	707	0	0
2021.11.16	06:00:00	1.25020	1.25127	1.25019	1.25108	1385	0	1
2021.11.16	07:00:00	1.25108	1.25226	1.25086	1.25201	953	0	0
2021.11.16	08:00:00	1.25201	1.25210	1.25153	1.25185	1036	0	0
2021.11.16	09:00:00	1.25184	1.25211	1.25137	1.25145	2841	0	0
2021.11.16	10:00:00	1.25143	1.25244	1.25143	1.25216	2958	0	0
2021.11.16	11:00:00	1.25216	1.25353	1.25198	1.25266	2737	0	0
2021.11.16	12:00:00	1.25267	1.25333	1.25265	1.25305	1730	0	0
2021.11.16	13:00:00	1.25305	1.25350	1.25262	1.25280	1786	0	0
2021.11.16	14:00:00	1.25281	1.25444	1.25281	1.25391	2178	0	0
2021.11.16	15:00:00	1.25392	1.25395	1.25226	1.25312	3740	0	0
2021.11.16	16:00:00	1.25312	1.25562	1.25312	1.25481	5829	0	0
2021.11.16	17:00:00	1.25480	1.25522	1.25379	1.25420	3984	0	0
2021.11.16	18:00:00	1.25422	1.25637	1.25400	1.25628	3438	0	0
2021.11.16	19:00:00	1.25627	1.25662	1.25539	1.25593	2668	0	0
2021.11.16	20:00:00	1.25593	1.25603	1.25518	1.25543	1779	0	0
2021.11.16	21:00:00	1.25543	1.25606	1.25526	1.25588	2182	0	0
2021.11.16	22:00:00	1.25588	1.25676	1.25554	1.25642	2323	0	0
2021.11.16	23:00:00	1.25642	1.25680	1.25588	1.25602	1356	0	2
2021.11.17	00:00:00	1.25588	1.25643	1.25408	1.25572	571	0	32
2021.11.17	01:00:00	1.25572	1.25679	1.25572	1.25655	743	0	6
2021.11.17	02:00:00	1.25659	1.25708	1.25604	1.25688	1392	0	0
2021.11.17	03:00:00	1.25689	1.25691	1.25571	1.25614	1962	0	0
2021.11.17	04:00:00	1.25614	1.25648	1.25582	1.25591	1199	0	1
2021.11.17	05:00:00	1.25592	1.25867	1.25588	1.25772	2578	0	0
2021.11.17	06:00:00	1.25772	1.25786	1.25664	1.25701	1488	0	0
2021.11.17	07:00:00	1.25700	1.25755	1.25663	1.25723	1277	0	0
2021.11.17	08:00:00	1.25724	1.25730	1.25531	1.25543	2063	0	0
2021.11.17	09:00:00	1.25540	1.25590	1.25422	1.25471	4016	0	0
2021.11.17	10:00:00	1.25471	1.25567	1.25405	1.25447	3058	0	0
2021.11.17	11:00:00	1.25446	1.25696	1.25444	1.25658	2150	0	0
2021.11.17	12:00:00	1.25659	1.25743	1.25628	1.25717	1337	0	0
2021.11.17	13:00:00	1.25717	1.25747	1.25660	1.25684	1596	0	0
2021.11.17	14:00:00	1.25684	1.25726	1.25537	1.25563	1886	0	0
2021.11.17	15:00:00	1.25562	1.25950	1.25486	1.25888	3784	0	0
2021.11.17	16:00:00	1.25888	1.25906	1.25740	1.25814	4899	0	0
2021.11.17	17:00:00	1.25814	1.25978	1.25786	1.25941	4026	0	0
2021.11.17	18:00:00	1.25943	1.26047	1.25906	1.25933	3409	0	0
2021.11.17	19:00:00	1.25933	1.26036	1.25907	1.26025	2291	0	0
2021.11.17	20:00:00	1.26025	1.26203	1.25920	1.26107	3190	0	0
2021.11.17	21:00:00	1.26107	1.26225	1.26083	1.26146	2545	0	0
2021.11.17	22:00:00	1.26148	1.26181	1.26013	1.26122	2652	0	0
2021.11.17	23:00:00	1.26121	1.26138	1.26044	1.26079	1033	0	6
2021.11.18	00:00:00	1.26090	1.26144	1.26058	1.26090	619	0	7
2021.11.18	01:00:00	1.26090	1.26153	1.26083	1.26108	997	0	9
2021.11.18	02:00:00	1.26108	1.26140	1.26040	1.26109	1310	0	0
2021.11.18	03:00:00	1.26109	1.26239	1.26080	1.26228	2950	0	0
2021.11.18	04:00:00	1.26228	1.26228	1.26161	1.26193	2995	0	0
2021.11.18	05:00:00	1.26193	1.26226	1.26175	1.26219	1199	0	0
2021.11.18	06:00:00	1.26218	1.26220	1.26117	1.26140	1191	0	0
2021.11.18	07:00:00	1.26140	1.26161	1.26103	1.26110	775	0	0
2021.11.18	08:00:00	1.26110	1.26132	1.26046	1.26074	1632	0	0
2021.11.18	09:00:00	1.26074	1.26121	1.25991	1.26007	2381	0	0
2021.11.18	10:00:00	1.26007	1.26192	1.26007	1.26153	2413	0	0
2021.11.18	11:00:00	1.26152	1.26156	1.26023	1.26071	1919	0	0
2021.11.18	12:00:00	1.26070	1.26082	1.25986	1.25991	1879	0	0
2021.11.18	13:00:00	1.25996	1.26048	1.25926	1.26018	1663	0	0
2021.11.18	14:00:00	1.26018	1.26076	1.25949	1.25970	1833	0	0
2021.11.18	15:00:00	1.25971	1.26212	1.25970	1.26210	4304	0	0
2021.11.18	16:00:00	1.26210	1.26337	1.26112	1.26294	4459	0	0
2021.11.18	17:00:00	1.26294	1.26471	1.26263	1.26400	6204	0	0
2021.11.18	18:00:00	1.26402	1.26427	1.26254	1.26296	3748	0	0
2021.11.18	19:00:00	1.26295	1.26309	1.25972	1.26030	3417	0	0
2021.11.18	20:00:00	1.26031	1.26119	1.25997	1.26093	2524	0	0
2021.11.18	21:00:00	1.26093	1.26110	1.26002	1.26020	2078	0	0
2021.11.18	22:00:00	1.26022	1.26089	1.25991	1.25995	2286	0	0
2021.11.18	23:00:00	1.25995	1.26025	1.25948	1.25983	940	0	5
2021.11.19	00:00:00	1.25958	1.26031	1.25938	1.25998	830	0	28
2021.11.19	01:00:00	1.26020	1.26039	1.25991	1.26036	545	0	7
2021.11.19	02:00:00	1.26036	1.26048	1.25997	1.26005	1335	0	0
2021.11.19	03:00:00	1.26005	1.26032	1.25948	1.25975	2323	0	0
2021.11.19	04:00:00	1.25974	1.26002	1.25953	1.25991	1684	0	0
2021.11.19	05:00:00	1.25992	1.26017	1.25947	1.26010	906	0	0
2021.11.19	06:00:00	1.26010	1.26021	1.25959	1.26015	1046	0	1
2021.11.19	07:00:00	1.26016	1.26018	1.25941	1.25956	806	0	0
2021.11.19	08:00:00	1.25955	1.25964	1.25872	1.25922	1132	0	0
2021.11.19	09:00:00	1.25922	1.25963	1.25847	1.25961	1973	0	0
2021.11.19	10:00:00	1.25961	1.26121	1.25942	1.26119	3482	0	0
2021.11.19	11:00:00	1.26121	1.26462	1.26119	1.26440	5557	0	0
2021.11.19	12:00:00	1.26440	1.26559	1.26411	1.26456	4896	0	0
2021.11.19	13:00:00	1.26458	1.26575	1.26438	1.26518	3972	0	0
2021.11.19	14:00:00	1.26518	1.26622	1.26428	1.26561	3508	0	0
2021.11.19	15:00:00	1.26561	1.26601	1.26324	1.26423	4755	0	0
2021.11.19	16:00:00	1.26423	1.26446	1.26110	1.26245	5701	0	0
2021.11.19	17:00:00	1.26244	1.26460	1.26202	1.26406	4984	0	0
