<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.21	14:00:00	1.38039	1.38153	1.37991	1.38112	3445	0	0
2021.10.21	15:00:00	1.38109	1.38165	1.37950	1.38077	5377	0	0
2021.10.21	16:00:00	1.38077	1.38199	1.37954	1.38156	5357	0	0
2021.10.21	17:00:00	1.38156	1.38244	1.38053	1.38205	7006	0	0
2021.10.21	18:00:00	1.38204	1.38208	1.38032	1.38103	4365	0	0
2021.10.21	19:00:00	1.38104	1.38135	1.37973	1.37992	2519	0	0
2021.10.21	20:00:00	1.37993	1.37993	1.37804	1.37815	3754	0	0
2021.10.21	21:00:00	1.37817	1.37861	1.37762	1.37842	3579	0	0
2021.10.21	22:00:00	1.37843	1.37895	1.37817	1.37873	2844	0	0
2021.10.21	23:00:00	1.37873	1.37942	1.37841	1.37908	1860	0	5
2021.10.22	00:00:00	1.37889	1.37947	1.37872	1.37920	589	0	12
2021.10.22	01:00:00	1.37920	1.37943	1.37916	1.37921	856	0	11
2021.10.22	02:00:00	1.37921	1.37951	1.37902	1.37910	1535	0	0
2021.10.22	03:00:00	1.37909	1.37947	1.37824	1.37907	2251	0	0
2021.10.22	04:00:00	1.37907	1.38096	1.37905	1.38014	4141	0	0
2021.10.22	05:00:00	1.38014	1.38020	1.37895	1.37920	2613	0	1
2021.10.22	06:00:00	1.37923	1.37977	1.37911	1.37961	2519	0	0
2021.10.22	07:00:00	1.37960	1.37997	1.37933	1.37987	1744	0	0
2021.10.22	08:00:00	1.37987	1.38036	1.37946	1.37952	2634	0	0
2021.10.22	09:00:00	1.37952	1.38020	1.37852	1.37935	5481	0	0
2021.10.22	10:00:00	1.37934	1.37993	1.37775	1.37775	6294	0	0
2021.10.22	11:00:00	1.37775	1.38114	1.37708	1.38102	5548	0	0
2021.10.22	12:00:00	1.38102	1.38148	1.37964	1.38035	4300	0	0
2021.10.22	13:00:00	1.38035	1.38044	1.37817	1.37844	3625	0	0
2021.10.22	14:00:00	1.37841	1.38007	1.37801	1.37832	3397	0	0
2021.10.22	15:00:00	1.37832	1.37939	1.37804	1.37872	5640	0	0
2021.10.22	16:00:00	1.37872	1.37923	1.37745	1.37869	5240	0	0
2021.10.22	17:00:00	1.37870	1.37907	1.37606	1.37696	6271	0	0
2021.10.22	18:00:00	1.37696	1.37841	1.37358	1.37433	10603	0	0
2021.10.22	19:00:00	1.37425	1.37570	1.37360	1.37547	6886	0	0
2021.10.22	20:00:00	1.37550	1.37590	1.37403	1.37430	4519	0	0
