<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.30	18:00:00	0.77247	0.77250	0.77041	0.77152	4625	0	3
2021.04.30	19:00:00	0.77151	0.77192	0.77093	0.77107	2238	0	3
2021.04.30	20:00:00	0.77107	0.77142	0.77046	0.77062	1495	0	3
2021.04.30	21:00:00	0.77063	0.77106	0.77032	0.77033	1319	0	3
2021.04.30	22:00:00	0.77035	0.77064	0.76959	0.77048	1419	0	3
2021.04.30	23:00:00	0.77050	0.77124	0.77048	0.77117	589	0	3
2021.05.03	00:00:00	0.77190	0.77231	0.77100	0.77148	495	0	13
2021.05.03	01:00:00	0.77148	0.77183	0.77126	0.77158	744	0	3
2021.05.03	02:00:00	0.77162	0.77203	0.77144	0.77199	835	0	3
2021.05.03	03:00:00	0.77202	0.77325	0.77131	0.77313	1849	0	3
2021.05.03	04:00:00	0.77313	0.77329	0.77204	0.77222	1288	0	3
2021.05.03	05:00:00	0.77222	0.77230	0.77139	0.77153	1352	0	3
2021.05.03	06:00:00	0.77154	0.77245	0.77151	0.77245	1101	0	3
2021.05.03	07:00:00	0.77245	0.77247	0.77173	0.77187	874	0	3
2021.05.03	08:00:00	0.77188	0.77191	0.77102	0.77135	802	0	3
2021.05.03	09:00:00	0.77122	0.77235	0.77060	0.77217	1993	0	3
2021.05.03	10:00:00	0.77218	0.77314	0.77212	0.77229	2750	0	3
2021.05.03	11:00:00	0.77232	0.77284	0.77180	0.77258	1843	0	3
2021.05.03	12:00:00	0.77259	0.77276	0.77177	0.77236	1741	0	3
2021.05.03	13:00:00	0.77238	0.77373	0.77211	0.77361	1484	0	3
2021.05.03	14:00:00	0.77362	0.77369	0.77297	0.77337	1711	0	3
2021.05.03	15:00:00	0.77334	0.77446	0.77304	0.77304	2223	0	3
2021.05.03	16:00:00	0.77304	0.77443	0.77303	0.77408	2323	0	3
2021.05.03	17:00:00	0.77416	0.77620	0.77415	0.77607	4095	0	3
2021.05.03	18:00:00	0.77606	0.77648	0.77539	0.77571	2501	0	3
2021.05.03	19:00:00	0.77570	0.77584	0.77499	0.77570	1321	0	3
2021.05.03	20:00:00	0.77570	0.77654	0.77568	0.77600	936	0	3
2021.05.03	21:00:00	0.77600	0.77666	0.77597	0.77665	860	0	3
2021.05.03	22:00:00	0.77663	0.77663	0.77595	0.77615	775	0	3
2021.05.03	23:00:00	0.77615	0.77645	0.77578	0.77578	718	0	3
2021.05.04	00:00:00	0.77576	0.77634	0.77554	0.77594	442	0	14
2021.05.04	01:00:00	0.77594	0.77631	0.77583	0.77586	1007	0	3
2021.05.04	02:00:00	0.77585	0.77604	0.77564	0.77581	717	0	3
2021.05.04	03:00:00	0.77579	0.77606	0.77473	0.77544	1301	0	3
2021.05.04	04:00:00	0.77542	0.77545	0.77413	0.77418	1668	0	3
2021.05.04	05:00:00	0.77418	0.77446	0.77353	0.77388	1895	0	3
2021.05.04	06:00:00	0.77390	0.77424	0.77351	0.77408	747	0	3
2021.05.04	07:00:00	0.77408	0.77546	0.77392	0.77440	1568	0	3
2021.05.04	08:00:00	0.77440	0.77469	0.77345	0.77404	1328	0	3
2021.05.04	09:00:00	0.77404	0.77487	0.77376	0.77411	1683	0	3
2021.05.04	10:00:00	0.77411	0.77445	0.77115	0.77213	2976	0	3
2021.05.04	11:00:00	0.77213	0.77280	0.77157	0.77158	2221	0	3
