<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.28	4441.3	4452.6	4345.6	4355.1	74811	0	1
2021.09.29	4359.3	4389.0	4354.8	4361.0	61246	0	0
2021.09.30	4365.5	4399.0	4304.7	4305.0	71021	0	1
2021.10.01	4309.2	4375.7	4270.2	4357.5	74888	0	1
2021.10.04	4370.3	4371.8	4277.5	4302.0	91916	0	0
2021.10.05	4306.9	4370.3	4280.9	4345.6	51707	0	1
2021.10.06	4348.8	4366.4	4284.6	4364.7	72551	0	0
2021.10.07	4370.9	4431.2	4370.7	4400.7	48836	0	0
2021.10.08	4402.6	4417.7	4386.2	4393.0	64161	0	1
2021.10.11	4384.3	4417.6	4360.2	4360.7	63183	0	0
2021.10.12	4357.7	4375.2	4327.5	4350.4	81631	0	0
2021.10.13	4339.8	4374.5	4329.0	4365.5	64249	0	1
2021.10.14	4370.3	4440.8	4369.1	4438.5	36953	0	0
2021.10.15	4445.5	4477.0	4436.3	4472.7	38766	0	1
2021.10.18	4470.6	4489.9	4446.1	4486.9	40500	0	0
2021.10.19	4483.9	4522.1	4482.1	4521.9	24052	0	0
2021.10.20	4522.6	4542.1	4514.1	4539.1	22304	0	0
2021.10.21	4533.6	4552.8	4520.1	4550.6	21843	0	0
2021.10.22	4539.3	4561.1	4525.4	4546.2	35394	0	0
2021.10.25	4540.9	4573.9	4532.4	4570.2	34354	0	0
2021.10.26	4574.2	4599.7	4570.7	4574.2	35721	0	0
2021.10.27	4579.5	4586.1	4553.6	4554.3	40019	0	8
2021.10.28	4560.1	4598.1	4554.9	4596.9	34724	0	8
2021.10.29	4588.2	4610.0	4568.5	4606.7	37184	0	0
2021.11.01	4618.2	4628.5	4596.0	4614.9	29271	0	1
2021.11.02	4615.4	4636.1	4602.7	4630.8	24680	0	8
2021.11.03	4631.5	4665.5	4622.6	4661.2	30018	0	0
2021.11.04	4666.9	4685.5	4659.9	4681.8	37606	0	0
2021.11.05	4682.0	4720.2	4676.2	4694.6	42869	0	0
2021.11.08	4695.2	4715.8	4685.4	4703.0	44528	0	2
2021.11.09	4698.3	4708.8	4672.1	4686.9	73369	0	2
2021.11.10	4680.1	4687.6	4632.2	4648.6	71735	0	2
2021.11.11	4649.7	4668.4	4645.1	4650.3	38632	0	3
2021.11.12	4655.5	4690.0	4650.4	4684.7	31231	0	3
2021.11.15	4694.3	4703.8	4673.4	4686.1	33032	0	3
2021.11.16	4685.6	4716.6	4676.8	4704.6	29511	0	0
2021.11.17	4701.5	4707.1	4684.8	4692.0	31672	0	2
2021.11.18	4691.6	4709.8	4672.9	4706.8	32220	0	2
2021.11.19	4710.7	4728.3	4688.7	4698.2	48125	0	0
2021.11.22	4705.8	4746.9	4685.1	4686.6	39691	0	3
2021.11.23	4690.6	4699.9	4656.6	4695.4	86508	0	2
2021.11.24	4693.4	4707.8	4660.4	4703.0	64554	0	0
2021.11.25	4706.2	4721.0	4704.5	4713.4	12407	0	3
2021.11.26	4703.6	4704.6	4584.3	4586.3	111191	0	2
