<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.14	1.29906	1.30212	1.29559	1.29627	78093	0	11
2017.08.15	1.29627	1.29699	1.28456	1.28694	86023	0	11
2017.08.16	1.28670	1.29025	1.28409	1.28902	90838	0	11
2017.08.17	1.28904	1.29084	1.28519	1.28665	95446	0	11
2017.08.18	1.28675	1.29171	1.28311	1.28646	86224	0	11
2017.08.21	1.28542	1.29159	1.28497	1.28972	63075	0	11
2017.08.22	1.28982	1.29084	1.28103	1.28195	66616	0	11
2017.08.23	1.28213	1.28328	1.27792	1.28004	75963	0	11
2017.08.24	1.27962	1.28361	1.27736	1.27991	70199	0	11
2017.08.25	1.27988	1.28885	1.27935	1.28717	97786	0	11
2017.08.28	1.29189	1.29420	1.28730	1.29323	65520	0	11
2017.08.29	1.29302	1.29779	1.29143	1.29224	96766	0	11
2017.08.30	1.29172	1.29374	1.28779	1.29187	82357	0	11
2017.08.31	1.29207	1.29343	1.28517	1.29286	84027	0	11
2017.09.01	1.29222	1.29951	1.29048	1.29552	88198	0	11
2017.09.04	1.29506	1.29658	1.29120	1.29253	76407	0	11
2017.09.05	1.29253	1.30421	1.29082	1.30295	100504	0	11
2017.09.06	1.30280	1.30815	1.30178	1.30454	94067	0	11
2017.09.07	1.30454	1.31150	1.30321	1.30978	105658	0	11
2017.09.08	1.30978	1.32238	1.30935	1.32095	100072	0	11
2017.09.11	1.31857	1.32219	1.31604	1.31656	77622	0	11
2017.09.12	1.31621	1.32979	1.31589	1.32823	117100	862992000	0
2017.09.13	1.32823	1.33288	1.31833	1.32068	101471	0	0
2017.09.14	1.32068	1.34052	1.31487	1.33945	126060	0	0
2017.09.15	1.33945	1.36168	1.33808	1.35512	128343	0	0
2017.09.18	1.35577	1.36182	1.34646	1.34936	110886	0	0
2017.09.19	1.34936	1.35517	1.34682	1.34858	118521	0	0
2017.09.20	1.34858	1.36559	1.34517	1.34936	141721	0	0
2017.09.21	1.34936	1.35866	1.34705	1.35754	126431	0	0
2017.09.22	1.35754	1.35959	1.34499	1.34917	127723	0	0
2017.09.25	1.34857	1.35705	1.34306	1.34624	121945	0	0
2017.09.26	1.34624	1.35140	1.34092	1.34573	133792	0	0
2017.09.27	1.34574	1.34603	1.33634	1.33843	154084	0	0
2017.09.28	1.33843	1.34553	1.33425	1.34384	102526	0	0
2017.09.29	1.34382	1.34426	1.33496	1.33966	95255	0	0
2017.10.02	1.33693	1.34019	1.32561	1.32709	91594	0	0
2017.10.03	1.32709	1.32877	1.32220	1.32356	91236	0	0
2017.10.04	1.32356	1.32916	1.32333	1.32476	82226	0	0
2017.10.05	1.32476	1.32498	1.31076	1.31187	87405	0	0
2017.10.06	1.31187	1.31204	1.30270	1.30639	92342	0	0
