<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.31	1.30944	1.31040	1.30199	1.30466	47579	0	0
2020.09.01	1.30456	1.30863	1.29939	1.30640	62251	0	0
2020.09.02	1.30640	1.30952	1.30371	1.30435	50843	0	0
2020.09.03	1.30433	1.31620	1.30383	1.31265	67795	0	0
2020.09.04	1.31275	1.31408	1.30438	1.30580	69372	0	0
2020.09.07	1.30502	1.31155	1.30492	1.30946	35360	0	0
2020.09.08	1.30956	1.32379	1.30860	1.32352	63653	0	0
2020.09.09	1.32351	1.32588	1.31451	1.31457	51816	0	0
2020.09.10	1.31444	1.32019	1.31185	1.31913	57332	0	0
2020.09.11	1.31900	1.32073	1.31506	1.31818	46109	0	1
2020.09.14	1.31813	1.31966	1.31527	1.31746	36502	0	0
2020.09.15	1.31744	1.32020	1.31344	1.31848	32737	0	1
2020.09.16	1.31849	1.32001	1.31273	1.31763	47014	0	0
2020.09.17	1.31771	1.32466	1.31498	1.31652	56121	0	0
2020.09.18	1.31642	1.32085	1.31369	1.32022	46214	0	0
2020.09.21	1.32083	1.33204	1.31709	1.33065	54504	0	0
2020.09.22	1.33066	1.33457	1.32836	1.33027	46956	0	0
2020.09.23	1.33021	1.33855	1.32936	1.33855	48038	0	0
2020.09.24	1.33841	1.34178	1.33251	1.33603	54784	0	0
2020.09.25	1.33597	1.34177	1.33296	1.33861	42232	0	0
2020.09.28	1.33813	1.34029	1.33540	1.33680	33018	0	1
2020.09.29	1.33679	1.34186	1.33516	1.33848	39072	0	0
2020.09.30	1.33864	1.34201	1.33014	1.33157	59229	0	0
2020.10.01	1.33183	1.33230	1.32674	1.32883	48980	0	0
2020.10.02	1.32880	1.33308	1.32730	1.33050	66508	0	0
2020.10.05	1.32997	1.33031	1.32551	1.32626	40903	0	0
2020.10.06	1.32661	1.33165	1.32415	1.33110	48581	0	0
2020.10.07	1.33102	1.33405	1.32543	1.32544	41050	0	0
2020.10.08	1.32537	1.32716	1.31943	1.31956	35747	0	0
2020.10.09	1.31957	1.32001	1.31098	1.31125	38042	0	0
2020.10.12	1.31267	1.31428	1.31010	1.31124	27702	0	0
2020.10.13	1.31122	1.31461	1.30991	1.31366	41837	0	0
2020.10.14	1.31365	1.31631	1.31162	1.31417	43836	0	0
2020.10.15	1.31408	1.32591	1.31388	1.32235	62543	0	0
2020.10.16	1.32160	1.32375	1.31769	1.31954	45705	0	0
2020.10.19	1.31886	1.31945	1.31500	1.31902	39122	0	0
2020.10.20	1.31906	1.32036	1.31040	1.31272	45712	0	0
2020.10.21	1.31270	1.31521	1.30807	1.31448	45371	0	0
2020.10.22	1.31445	1.31777	1.31234	1.31332	45624	0	0
2020.10.23	1.31333	1.31600	1.31090	1.31246	43515	0	0
2020.10.26	1.31291	1.32249	1.31281	1.32018	47462	0	0
2020.10.27	1.32018	1.32120	1.31419	1.31843	43597	0	0
2020.10.28	1.31848	1.33335	1.31792	1.33198	63980	0	0
2020.10.29	1.33197	1.33896	1.32777	1.33198	67342	0	0
2020.10.30	1.33198	1.33483	1.32797	1.33251	68347	0	0
