<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.11.30	1.06472	1.06662	1.05521	1.05870	172645	155226682000	0
2016.12.01	1.05891	1.06683	1.05842	1.06596	143640	101646983000	7
2016.12.02	1.06581	1.06896	1.06248	1.06538	126286	87408156000	7
2016.12.05	1.06171	1.07959	1.05044	1.07631	167247	104697022000	0
2016.12.06	1.07617	1.07850	1.06979	1.07177	108323	72887150000	0
2016.12.07	1.07153	1.07679	1.07095	1.07513	90536	62082559000	7
2016.12.08	1.07521	1.08734	1.05968	1.06121	136595	88045362000	0
2016.12.09	1.06117	1.06293	1.05306	1.05515	106246	72253473000	0
2016.12.12	1.05326	1.06513	1.05250	1.06336	110141	61094185000	0
2016.12.13	1.06333	1.06667	1.06034	1.06244	111390	78823399000	0
2016.12.14	1.06233	1.06698	1.04955	1.05340	130434	101128126000	0
2016.12.15	1.05308	1.05389	1.03660	1.04126	176714	127697118000	0
2016.12.16	1.04107	1.04738	1.04003	1.04401	131312	97566249000	0
2016.12.19	1.04374	1.04791	1.03922	1.04010	121196	97982474000	0
2016.12.20	1.03998	1.04175	1.03519	1.03867	115654	95671895000	0
2016.12.21	1.03846	1.04509	1.03819	1.04228	105491	92722104000	0
2016.12.22	1.04220	1.04989	1.04213	1.04355	110550	95386485000	0
2016.12.23	1.04326	1.04700	1.04262	1.04700	75127	62734680000	0
2016.12.26	1.04607	1.04668	1.03249	1.04491	47828	43544411000	0
2016.12.27	1.04493	1.04630	1.04319	1.04566	72758	70709541000	7
2016.12.28	1.04546	1.04795	1.03717	1.04102	93872	82631639000	0
2016.12.29	1.04162	1.04936	1.04079	1.04892	115168	94690233000	0
2016.12.30	1.04844	1.06522	1.04827	1.05068	148657	116766856000	0
