<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.19	02:00:00	0.91914	0.91920	0.91843	0.91857	652	0	3
2021.07.19	03:00:00	0.91856	0.91950	0.91841	0.91937	931	0	1
2021.07.19	04:00:00	0.91936	0.91968	0.91914	0.91940	630	0	1
2021.07.19	05:00:00	0.91941	0.91947	0.91913	0.91931	1383	0	1
2021.07.19	06:00:00	0.91931	0.91941	0.91917	0.91921	326	0	1
2021.07.19	07:00:00	0.91921	0.91932	0.91900	0.91912	421	0	3
2021.07.19	08:00:00	0.91912	0.91968	0.91901	0.91952	483	0	1
2021.07.19	09:00:00	0.91954	0.92050	0.91932	0.92047	842	0	1
2021.07.19	10:00:00	0.92045	0.92162	0.91997	0.92055	3248	0	1
2021.07.19	11:00:00	0.92054	0.92166	0.92033	0.92129	2668	0	1
2021.07.19	12:00:00	0.92128	0.92216	0.92084	0.92105	2334	0	1
2021.07.19	13:00:00	0.92105	0.92141	0.92038	0.92106	2382	0	1
2021.07.19	14:00:00	0.92107	0.92132	0.92022	0.92095	2846	0	1
2021.07.19	15:00:00	0.92095	0.92146	0.91880	0.91894	3529	0	1
2021.07.19	16:00:00	0.91893	0.91914	0.91640	0.91677	5376	0	1
2021.07.19	17:00:00	0.91675	0.91827	0.91628	0.91800	5603	0	1
2021.07.19	18:00:00	0.91800	0.91866	0.91768	0.91783	3734	0	1
2021.07.19	19:00:00	0.91784	0.91813	0.91722	0.91777	2640	0	1
2021.07.19	20:00:00	0.91777	0.91825	0.91768	0.91810	1813	0	1
2021.07.19	21:00:00	0.91811	0.91835	0.91769	0.91830	1776	0	1
2021.07.19	22:00:00	0.91830	0.91835	0.91780	0.91798	1502	0	1
2021.07.19	23:00:00	0.91799	0.91822	0.91780	0.91780	667	0	2
2021.07.20	00:00:00	0.91780	0.91874	0.91638	0.91748	661	0	27
2021.07.20	01:00:00	0.91748	0.91848	0.91740	0.91838	562	0	4
2021.07.20	02:00:00	0.91845	0.91875	0.91832	0.91871	615	0	3
2021.07.20	03:00:00	0.91877	0.91883	0.91811	0.91848	613	0	1
2021.07.20	04:00:00	0.91848	0.91880	0.91822	0.91822	734	0	1
2021.07.20	05:00:00	0.91822	0.91858	0.91789	0.91856	433	0	1
2021.07.20	06:00:00	0.91856	0.91873	0.91785	0.91786	819	0	1
2021.07.20	07:00:00	0.91787	0.91848	0.91787	0.91848	624	0	2
2021.07.20	08:00:00	0.91848	0.91956	0.91847	0.91924	838	0	1
2021.07.20	09:00:00	0.91919	0.91942	0.91844	0.91884	1922	0	1
2021.07.20	10:00:00	0.91884	0.91946	0.91823	0.91857	3310	0	1
2021.07.20	11:00:00	0.91857	0.91914	0.91810	0.91832	3107	0	1
2021.07.20	12:00:00	0.91831	0.91843	0.91726	0.91764	2272	0	1
2021.07.20	13:00:00	0.91764	0.91953	0.91764	0.91943	2953	0	1
2021.07.20	14:00:00	0.91943	0.92061	0.91919	0.91955	3201	0	1
2021.07.20	15:00:00	0.91955	0.92181	0.91951	0.92082	3208	0	1
2021.07.20	16:00:00	0.92082	0.92251	0.92071	0.92193	5398	0	1
2021.07.20	17:00:00	0.92193	0.92325	0.92103	0.92259	4090	0	1
2021.07.20	18:00:00	0.92255	0.92312	0.92177	0.92187	2770	0	1
2021.07.20	19:00:00	0.92187	0.92221	0.92124	0.92180	2327	0	1
2021.07.20	20:00:00	0.92180	0.92213	0.92143	0.92165	1379	0	1
2021.07.20	21:00:00	0.92166	0.92175	0.92097	0.92112	1354	0	1
2021.07.20	22:00:00	0.92111	0.92143	0.92098	0.92121	785	0	1
2021.07.20	23:00:00	0.92121	0.92138	0.92105	0.92136	618	0	1
2021.07.21	00:00:00	0.92127	0.92166	0.92095	0.92128	890	0	36
2021.07.21	01:00:00	0.92128	0.92128	0.92094	0.92107	295	0	7
2021.07.21	02:00:00	0.92107	0.92137	0.92104	0.92125	728	0	3
2021.07.21	03:00:00	0.92125	0.92146	0.92112	0.92142	525	0	1
2021.07.21	04:00:00	0.92142	0.92174	0.92128	0.92136	592	0	1
2021.07.21	05:00:00	0.92137	0.92193	0.92137	0.92161	708	0	1
2021.07.21	06:00:00	0.92161	0.92176	0.92101	0.92120	346	0	1
2021.07.21	07:00:00	0.92123	0.92141	0.92122	0.92127	234	0	3
2021.07.21	08:00:00	0.92127	0.92151	0.92099	0.92151	434	0	2
2021.07.21	09:00:00	0.92154	0.92219	0.92131	0.92193	1473	0	1
2021.07.21	10:00:00	0.92193	0.92310	0.92181	0.92208	2971	0	1
2021.07.21	11:00:00	0.92208	0.92289	0.92070	0.92100	2223	0	1
2021.07.21	12:00:00	0.92100	0.92230	0.92100	0.92194	1300	0	1
2021.07.21	13:00:00	0.92194	0.92211	0.92147	0.92194	1316	0	1
2021.07.21	14:00:00	0.92195	0.92214	0.92118	0.92166	1808	0	1
2021.07.21	15:00:00	0.92167	0.92219	0.92134	0.92184	2367	0	1
2021.07.21	16:00:00	0.92184	0.92206	0.91962	0.91967	3297	0	1
2021.07.21	17:00:00	0.91967	0.92026	0.91805	0.91879	3401	0	1
2021.07.21	18:00:00	0.91881	0.91905	0.91763	0.91790	2711	0	1
2021.07.21	19:00:00	0.91790	0.91878	0.91787	0.91831	1309	0	1
2021.07.21	20:00:00	0.91831	0.91854	0.91770	0.91808	1347	0	1
2021.07.21	21:00:00	0.91807	0.91820	0.91721	0.91721	1277	0	1
2021.07.21	22:00:00	0.91721	0.91754	0.91696	0.91734	876	0	1
2021.07.21	23:00:00	0.91734	0.91776	0.91734	0.91754	708	0	1
2021.07.22	00:00:00	0.91755	0.91820	0.91702	0.91723	584	0	6
2021.07.22	01:00:00	0.91725	0.91761	0.91720	0.91751	523	0	2
2021.07.22	02:00:00	0.91753	0.91783	0.91740	0.91773	331	0	5
2021.07.22	03:00:00	0.91768	0.91796	0.91745	0.91794	423	0	1
2021.07.22	04:00:00	0.91794	0.91799	0.91745	0.91746	537	0	1
2021.07.22	05:00:00	0.91746	0.91770	0.91720	0.91769	467	0	2
2021.07.22	06:00:00	0.91769	0.91769	0.91723	0.91732	340	0	2
2021.07.22	07:00:00	0.91732	0.91739	0.91709	0.91737	319	0	2
2021.07.22	08:00:00	0.91737	0.91775	0.91724	0.91767	413	0	1
2021.07.22	09:00:00	0.91767	0.91778	0.91690	0.91730	1553	0	1
2021.07.22	10:00:00	0.91730	0.91762	0.91645	0.91757	2694	0	1
2021.07.22	11:00:00	0.91757	0.91912	0.91751	0.91775	2209	0	1
2021.07.22	12:00:00	0.91776	0.91824	0.91759	0.91782	1545	0	1
2021.07.22	13:00:00	0.91782	0.91862	0.91758	0.91859	1596	0	1
2021.07.22	14:00:00	0.91860	0.91901	0.91708	0.91834	3619	0	1
2021.07.22	15:00:00	0.91834	0.91988	0.91722	0.91753	5554	0	1
2021.07.22	16:00:00	0.91753	0.91768	0.91549	0.91653	5256	0	1
2021.07.22	17:00:00	0.91654	0.91925	0.91620	0.91843	4463	0	1
2021.07.22	18:00:00	0.91843	0.92001	0.91824	0.91974	2641	0	1
2021.07.22	19:00:00	0.91974	0.92002	0.91956	0.91974	1591	0	1
