<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.27	10:00:00	4482.9	4487.9	4480.1	4485.1	2157	0	7
2021.08.27	11:00:00	4485.1	4485.6	4481.6	4483.4	1255	0	7
2021.08.27	12:00:00	4483.4	4485.6	4481.9	4484.6	1106	0	7
2021.08.27	13:00:00	4484.6	4485.4	4482.4	4482.9	800	0	7
2021.08.27	14:00:00	4482.9	4484.1	4477.4	4479.9	918	0	7
2021.08.27	15:00:00	4479.9	4484.6	4478.9	4483.1	467	0	7
2021.08.27	16:00:00	4483.1	4487.9	4478.1	4485.4	2734	0	7
2021.08.27	17:00:00	4485.6	4506.4	4479.4	4504.1	4472	0	7
2021.08.27	18:00:00	4504.4	4507.6	4500.1	4506.6	2063	0	7
2021.08.27	19:00:00	4506.6	4509.6	4504.6	4509.6	832	0	7
2021.08.27	20:00:00	4509.4	4512.4	4509.1	4511.1	517	0	7
2021.08.27	21:00:00	4511.3	4511.4	4507.9	4509.6	607	0	7
2021.08.27	22:00:00	4509.9	4514.1	4507.9	4509.9	1324	0	7
2021.08.30	01:00:00	4512.9	4513.2	4511.4	4511.9	124	0	7
2021.08.30	02:00:00	4512.2	4517.2	4511.4	4514.7	513	0	7
2021.08.30	03:00:00	4514.9	4515.9	4506.4	4507.4	1091	0	7
2021.08.30	04:00:00	4507.4	4509.7	4504.9	4508.4	964	0	7
2021.08.30	05:00:00	4508.4	4510.9	4508.2	4510.2	597	0	7
2021.08.30	06:00:00	4510.2	4513.4	4509.7	4513.2	423	0	7
2021.08.30	07:00:00	4513.2	4513.4	4511.7	4511.9	213	0	7
2021.08.30	08:00:00	4511.9	4513.7	4511.2	4512.2	600	0	7
2021.08.30	09:00:00	4512.2	4513.2	4511.2	4511.9	494	0	7
2021.08.30	10:00:00	4511.9	4512.7	4510.2	4512.2	1064	0	7
2021.08.30	11:00:00	4512.2	4513.7	4511.2	4512.9	445	0	7
2021.08.30	12:00:00	4512.9	4513.7	4511.7	4512.9	388	0	7
2021.08.30	13:00:00	4512.9	4515.2	4512.4	4513.4	458	0	7
2021.08.30	14:00:00	4513.4	4513.9	4512.7	4513.7	278	0	7
2021.08.30	15:00:00	4513.7	4516.2	4512.7	4515.4	502	0	7
2021.08.30	16:00:00	4515.2	4522.2	4514.7	4521.9	1586	0	7
2021.08.30	17:00:00	4521.9	4535.7	4519.9	4535.7	1433	0	7
2021.08.30	18:00:00	4535.9	4538.4	4533.7	4536.7	1093	0	7
2021.08.30	19:00:00	4536.9	4537.2	4531.4	4534.9	811	0	7
2021.08.30	20:00:00	4534.9	4536.9	4533.7	4536.9	382	0	7
2021.08.30	21:00:00	4536.6	4538.4	4533.9	4536.7	527	0	7
2021.08.30	22:00:00	4536.4	4537.4	4528.4	4529.4	965	0	7
2021.08.31	01:00:00	4534.4	4534.4	4533.2	4533.7	62	0	7
